player_id,name,age,number,position,photo,team_name,team_id
44,Rodri,29.0,16.0,Midfielder,https://media.api-sports.io/football/players/44.png,Spain,9
328,Fabián Ruiz,29.0,8.0,Midfielder,https://media.api-sports.io/football/players/328.png,Spain,9
47315,Martín Zubimendi,26.0,18.0,Midfielder,https://media.api-sports.io/football/players/47315.png,Spain,9
182219,Álex Baena,24.0,15.0,Midfielder,https://media.api-sports.io/football/players/182219.png,Spain,9
1323,Dani Olmo,27.0,10.0,Midfielder,https://media.api-sports.io/football/players/1323.png,Spain,9
47348,Borja Iglesias,32.0,26.0,Attacker,https://media.api-sports.io/football/players/47348.png,Spain,9
386828,Lamine Yamal,18.0,19.0,Attacker,https://media.api-sports.io/football/players/386828.png,Spain,9
338751,Víctor Muñoz,22.0,25.0,Attacker,https://media.api-sports.io/football/players/338751.png,Spain,9
47323,Mikel Oyarzabal,28.0,21.0,Attacker,https://media.api-sports.io/football/players/47323.png,Spain,9
184226,Yeremy Pino,23.0,11.0,Midfielder,https://media.api-sports.io/football/players/184226.png,Spain,9
931,Ferran Torres,25.0,7.0,Midfielder,https://media.api-sports.io/football/players/931.png,Spain,9
183799,Nico Williams,23.0,17.0,Attacker,https://media.api-sports.io/football/players/183799.png,Spain,9
4414,O. Benbot,31.0,16.0,Goalkeeper,https://media.api-sports.io/football/players/4414.png,Algeria,1532
304229,M. Mastil,25.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/304229.png,Algeria,1532
732,L. Zidane,27.0,23.0,Goalkeeper,https://media.api-sports.io/football/players/732.png,Algeria,1532
342740,A. Abada,26.0,3.0,Defender,https://media.api-sports.io/football/players/342740.png,Algeria,1532
21138,R. Aït-Nouri,24.0,15.0,Defender,https://media.api-sports.io/football/players/21138.png,Algeria,1532
4561,Z. Belaïd,27.0,5.0,Defender,https://media.api-sports.io/football/players/4561.png,Algeria,1532
303362,R. Belghali,23.0,17.0,Defender,https://media.api-sports.io/football/players/303362.png,Algeria,1532
2194,R. Bensebaïni,30.0,21.0,Defender,https://media.api-sports.io/football/players/2194.png,Algeria,1532
20869,S. Chergui,26.0,26.0,Defender,https://media.api-sports.io/football/players/20869.png,Algeria,1532
271539,J. Hadjam,22.0,13.0,Defender,https://media.api-sports.io/football/players/271539.png,Algeria,1532
1567,A. Mandi,34.0,2.0,Defender,https://media.api-sports.io/football/players/1567.png,Algeria,1532
4569,M. Tougai,26.0,4.0,Defender,https://media.api-sports.io/football/players/4569.png,Algeria,1532
658,H. Aouar,27.0,8.0,Midfielder,https://media.api-sports.io/football/players/658.png,Algeria,1532
409,N. Bentaleb,31.0,19.0,Midfielder,https://media.api-sports.io/football/players/409.png,Algeria,1532
4399,H. Boudaoui,26.0,14.0,Midfielder,https://media.api-sports.io/football/players/4399.png,Algeria,1532
380587,I. Maza,20.0,22.0,Midfielder,https://media.api-sports.io/football/players/380587.png,Algeria,1532
327599,Y. Titraoui,22.0,24.0,Midfielder,https://media.api-sports.io/football/players/327599.png,Algeria,1532
129047,R. Zerrouki,27.0,6.0,Midfielder,https://media.api-sports.io/football/players/129047.png,Algeria,1532
276670,F. Chaïbi,23.0,10.0,Midfielder,https://media.api-sports.io/football/players/276670.png,Algeria,1532
200139,M. Amoura,26.0,18.0,Attacker,https://media.api-sports.io/football/players/200139.png,Algeria,1532
292924,A. Benbouali,26.0,12.0,Attacker,https://media.api-sports.io/football/players/292924.png,Algeria,1532
329163,A. Boulbina,22.0,20.0,Attacker,https://media.api-sports.io/football/players/329163.png,Algeria,1532
334915,F. Ghedjemis,23.0,25.0,Attacker,https://media.api-sports.io/football/players/334915.png,Algeria,1532
85041,A. Gouiri,25.0,9.0,Attacker,https://media.api-sports.io/football/players/85041.png,Algeria,1532
326067,A. Hadj-Moussa,23.0,11.0,Attacker,https://media.api-sports.io/football/players/326067.png,Algeria,1532
635,R. Mahrez,34.0,7.0,Attacker,https://media.api-sports.io/football/players/635.png,Algeria,1532
535737,R. Fernandez,37.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/535737.png,Paraguay,2380
70852,O. Gill,25.0,12.0,Goalkeeper,https://media.api-sports.io/football/players/70852.png,Paraguay,2380
51733,G. Olveira,32.0,22.0,Goalkeeper,https://media.api-sports.io/football/players/51733.png,Paraguay,2380
6168,O. Alderete,29.0,3.0,Defender,https://media.api-sports.io/football/players/6168.png,Paraguay,2380
2499,J. Alonso,32.0,6.0,Defender,https://media.api-sports.io/football/players/2499.png,Paraguay,2380
195992,J. Cáceres,25.0,4.0,Defender,https://media.api-sports.io/football/players/195992.png,Paraguay,2380
2500,F. Balbuena,34.0,5.0,Defender,https://media.api-sports.io/football/players/2500.png,Paraguay,2380
2502,G. Gómez,32.0,15.0,Defender,https://media.api-sports.io/football/players/2502.png,Paraguay,2380
425020,A. Maidana,20.0,26.0,Defender,https://media.api-sports.io/football/players/425020.png,Paraguay,2380
35808,G. Velázquez,34.0,2.0,Defender,https://media.api-sports.io/football/players/35808.png,Paraguay,2380
70732,J. Canale,29.0,13.0,Defender,https://media.api-sports.io/football/players/70732.png,Paraguay,2380
195107,D. Bobadilla,24.0,16.0,Midfielder,https://media.api-sports.io/football/players/195107.png,Paraguay,2380
119128,G. Caballero,24.0,24.0,Midfielder,https://media.api-sports.io/football/players/119128.png,Paraguay,2380
6236,A. Cubas,29.0,14.0,Midfielder,https://media.api-sports.io/football/players/6236.png,Paraguay,2380
305832,M. Galarza,23.0,23.0,Midfielder,https://media.api-sports.io/football/players/305832.png,Paraguay,2380
278370,D. Gómez,22.0,8.0,Midfielder,https://media.api-sports.io/football/players/278370.png,Paraguay,2380
106485,Maurício,24.0,11.0,Midfielder,https://media.api-sports.io/football/players/106485.png,Paraguay,2380
70767,B. Ojeda,25.0,20.0,Midfielder,https://media.api-sports.io/football/players/70767.png,Paraguay,2380
196298,R. Sosa,26.0,7.0,Midfielder,https://media.api-sports.io/football/players/196298.png,Paraguay,2380
2507,M. Almirón,31.0,10.0,Midfielder,https://media.api-sports.io/football/players/2507.png,Paraguay,2380
2514,A. Romero,30.0,17.0,Attacker,https://media.api-sports.io/football/players/2514.png,Paraguay,2380
95460,A. Arce,30.0,18.0,Attacker,https://media.api-sports.io/football/players/95460.png,Paraguay,2380
6483,G. Ávalos,35.0,21.0,Attacker,https://media.api-sports.io/football/players/6483.png,Paraguay,2380
70747,J. Enciso,21.0,19.0,Attacker,https://media.api-sports.io/football/players/70747.png,Paraguay,2380
70670,I. Pitta,26.0,25.0,Attacker,https://media.api-sports.io/football/players/70670.png,Paraguay,2380
2522,A. Sanabria,29.0,9.0,Attacker,https://media.api-sports.io/football/players/2522.png,Paraguay,2380
64190,Y. Fofana,25.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/64190.png,Ivory Coast,1501
277046,M. Koné,23.0,16.0,Goalkeeper,https://media.api-sports.io/football/players/277046.png,Ivory Coast,1501
30393,A. Lafont,26.0,23.0,Goalkeeper,https://media.api-sports.io/football/players/30393.png,Ivory Coast,1501
135068,E. Agbadou,28.0,20.0,Defender,https://media.api-sports.io/football/players/135068.png,Ivory Coast,1501
354753,O. Diomande,22.0,2.0,Defender,https://media.api-sports.io/football/players/354753.png,Ivory Coast,1501
161747,G. Doué,23.0,17.0,Defender,https://media.api-sports.io/football/players/161747.png,Ivory Coast,1501
22002,G. Konan,30.0,3.0,Defender,https://media.api-sports.io/football/players/22002.png,Ivory Coast,1501
48119,O. Kossounou,24.0,7.0,Defender,https://media.api-sports.io/football/players/48119.png,Ivory Coast,1501
1807,E. Ndicka,26.0,21.0,Defender,https://media.api-sports.io/football/players/1807.png,Ivory Coast,1501
20836,C. Operi,28.0,13.0,Defender,https://media.api-sports.io/football/players/20836.png,Ivory Coast,1501
30504,W. Singo,25.0,5.0,Defender,https://media.api-sports.io/football/players/30504.png,Ivory Coast,1501
30807,S. Fofana,30.0,6.0,Midfielder,https://media.api-sports.io/football/players/30807.png,Ivory Coast,1501
474591,C. Inao Oulai,19.0,26.0,Midfielder,https://media.api-sports.io/football/players/474591.png,Ivory Coast,1501
1642,F. Kessié,29.0,8.0,Midfielder,https://media.api-sports.io/football/players/1642.png,Ivory Coast,1501
22149,I. Sangaré,28.0,18.0,Midfielder,https://media.api-sports.io/football/players/22149.png,Ivory Coast,1501
3243,J. Seri,34.0,4.0,Midfielder,https://media.api-sports.io/football/players/3243.png,Ivory Coast,1501
263228,P. Guiagon,24.0,25.0,Midfielder,https://media.api-sports.io/football/players/263228.png,Ivory Coast,1501
387643,B. Touré,19.0,24.0,Attacker,https://media.api-sports.io/football/players/387643.png,Ivory Coast,1501
301771,S. Adingra,23.0,10.0,Attacker,https://media.api-sports.io/football/players/301771.png,Ivory Coast,1501
275651,A. Bonny,22.0,9.0,Attacker,https://media.api-sports.io/football/players/275651.png,Ivory Coast,1501
334429,O. Diakité,22.0,14.0,Midfielder,https://media.api-sports.io/football/players/334429.png,Ivory Coast,1501
157997,A. Diallo,23.0,15.0,Attacker,https://media.api-sports.io/football/players/157997.png,Ivory Coast,1501
513776,Y. Diomande,19.0,11.0,Midfielder,https://media.api-sports.io/football/players/513776.png,Ivory Coast,1501
137303,E. Guessand,24.0,22.0,Attacker,https://media.api-sports.io/football/players/137303.png,Ivory Coast,1501
3246,N. Pépé,30.0,19.0,Attacker,https://media.api-sports.io/football/players/3246.png,Ivory Coast,1501
162707,E. Wahi,22.0,12.0,Attacker,https://media.api-sports.io/football/players/162707.png,Ivory Coast,1501
550469,M. Alaa,26.0,26.0,Goalkeeper,https://media.api-sports.io/football/players/550469.png,Egypt,32
16797,Mohamed El Shenawy,37.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/16797.png,Egypt,32
269174,Mostafa Shobeir,25.0,23.0,Goalkeeper,https://media.api-sports.io/football/players/269174.png,Egypt,32
16831,Al Mahdi Soliman,38.0,16.0,Goalkeeper,https://media.api-sports.io/football/players/16831.png,Egypt,32
269621,Hossam Abdelmaguid,24.0,4.0,Defender,https://media.api-sports.io/football/players/269621.png,Egypt,32
196343,Mohamed Abdelmonem,26.0,6.0,Defender,https://media.api-sports.io/football/players/196343.png,Egypt,32
2649,Ahmed Fatouh,27.0,13.0,Defender,https://media.api-sports.io/football/players/2649.png,Egypt,32
2656,Karim Hafez,29.0,15.0,Defender,https://media.api-sports.io/football/players/2656.png,Egypt,32
2654,Mohamed Hany,29.0,3.0,Defender,https://media.api-sports.io/football/players/2654.png,Egypt,32
16804,Yasser Ibrahim,32.0,2.0,Defender,https://media.api-sports.io/football/players/16804.png,Egypt,32
16805,Rami Rabia,32.0,5.0,Defender,https://media.api-sports.io/football/players/16805.png,Egypt,32
550371,T. Alaa,23.0,24.0,Defender,https://media.api-sports.io/football/players/550371.png,Egypt,32
17269,Emam Ashour,27.0,8.0,Midfielder,https://media.api-sports.io/football/players/17269.png,Egypt,32
190575,Marwan Attia,27.0,19.0,Midfielder,https://media.api-sports.io/football/players/190575.png,Egypt,32
2660,Nabil Emad Dunga,29.0,18.0,Midfielder,https://media.api-sports.io/football/players/2660.png,Egypt,32
16813,Hamdi Fathy,31.0,14.0,Defender,https://media.api-sports.io/football/players/16813.png,Egypt,32
16841,Mohanad Lasheen,29.0,17.0,Midfielder,https://media.api-sports.io/football/players/16841.png,Egypt,32
69196,Mahmoud Saber,24.0,21.0,Midfielder,https://media.api-sports.io/football/players/69196.png,Egypt,32
395075,Mostafa Zico,28.0,11.0,Midfielder,https://media.api-sports.io/football/players/395075.png,Egypt,32
2664,Trézéguet,31.0,7.0,Midfielder,https://media.api-sports.io/football/players/2664.png,Egypt,32
20844,H. Hassan,23.0,12.0,Midfielder,https://media.api-sports.io/football/players/20844.png,Egypt,32
664079,Ahmed Zizo,30.0,25.0,Attacker,https://media.api-sports.io/football/players/664079.png,Egypt,32
550547,H. Abdelkarim,17.0,9.0,Attacker,https://media.api-sports.io/football/players/550547.png,Egypt,32
70535,Ibrahim Adel,24.0,20.0,Attacker,https://media.api-sports.io/football/players/70535.png,Egypt,32
81573,Omar Marmoush,26.0,22.0,Attacker,https://media.api-sports.io/football/players/81573.png,Egypt,32
306,Mohamed Salah,33.0,10.0,Attacker,https://media.api-sports.io/football/players/306.png,Egypt,32
193288,Nawaf Al Aqidi,25.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/193288.png,Saudi Arabia,23
44449,Ahmed Al Kassar,34.0,22.0,Goalkeeper,https://media.api-sports.io/football/players/44449.png,Saudi Arabia,23
44411,Mohammed Al Owais,34.0,21.0,Goalkeeper,https://media.api-sports.io/football/players/44411.png,Saudi Arabia,23
44594,Saud Abdulhamid,26.0,12.0,Defender,https://media.api-sports.io/football/players/44594.png,Saudi Arabia,23
403087,Mohammed Abu Al Shamat,23.0,26.0,Midfielder,https://media.api-sports.io/football/players/403087.png,Saudi Arabia,23
134995,Nawaf Boushal,26.0,13.0,Defender,https://media.api-sports.io/football/players/134995.png,Saudi Arabia,23
44475,Abdulelah Al Amri,28.0,4.0,Defender,https://media.api-sports.io/football/players/44475.png,Saudi Arabia,23
202381,Moteb Al Harbi,25.0,24.0,Defender,https://media.api-sports.io/football/players/202381.png,Saudi Arabia,23
44335,Hassan Kadesh,33.0,14.0,Defender,https://media.api-sports.io/football/players/44335.png,Saudi Arabia,23
44507,Ali Lajami,29.0,3.0,Defender,https://media.api-sports.io/football/players/44507.png,Saudi Arabia,23
44367,Ali Majrashi,26.0,2.0,Defender,https://media.api-sports.io/football/players/44367.png,Saudi Arabia,23
44362,Hassan Tambakti,26.0,5.0,Defender,https://media.api-sports.io/football/players/44362.png,Saudi Arabia,23
543059,J. Thakri,24.0,25.0,Defender,https://media.api-sports.io/football/players/543059.png,Saudi Arabia,23
44339,Nasser Al Dawsari,27.0,6.0,Midfielder,https://media.api-sports.io/football/players/44339.png,Saudi Arabia,23
44349,Mohamed Kanno,31.0,28.0,Midfielder,https://media.api-sports.io/football/players/44349.png,Saudi Arabia,23
269172,Ziyad Al Johani,24.0,16.0,Midfielder,https://media.api-sports.io/football/players/269172.png,Saudi Arabia,23
306380,Musab Al Juwayr,22.0,7.0,Attacker,https://media.api-sports.io/football/players/306380.png,Saudi Arabia,23
44315,Abdullah Al Khaibari,29.0,15.0,Midfielder,https://media.api-sports.io/football/players/44315.png,Saudi Arabia,23
593759,Ala Al Haji,29.0,30.0,Midfielder,https://media.api-sports.io/football/players/593759.png,Saudi Arabia,23
44701,Khalid Al Ghannam,25.0,17.0,Attacker,https://media.api-sports.io/football/players/44701.png,Saudi Arabia,23
2639,Sultan Mandash,31.0,27.0,Attacker,https://media.api-sports.io/football/players/2639.png,Saudi Arabia,23
147812,Ayman Yahya,24.0,8.0,Attacker,https://media.api-sports.io/football/players/147812.png,Saudi Arabia,23
44324,Feras Al Brikan,25.0,9.0,Attacker,https://media.api-sports.io/football/players/44324.png,Saudi Arabia,23
44382,Abdullah Al Hamdan,26.0,19.0,Attacker,https://media.api-sports.io/football/players/44382.png,Saudi Arabia,23
44551,Saleh Al Shehri,32.0,11.0,Attacker,https://media.api-sports.io/football/players/44551.png,Saudi Arabia,23
44340,Salem Al Dawsari,34.0,10.0,Midfielder,https://media.api-sports.io/football/players/44340.png,Saudi Arabia,23
280,Alisson Becker,33.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/280.png,Brazil,6
617,Ederson,32.0,23.0,Goalkeeper,https://media.api-sports.io/football/players/617.png,Brazil,6
2410,Weverton,38.0,12.0,Goalkeeper,https://media.api-sports.io/football/players/2410.png,Brazil,6
860,Alex Sandro,34.0,6.0,Defender,https://media.api-sports.io/football/players/860.png,Brazil,6
30497,Bremer,28.0,14.0,Defender,https://media.api-sports.io/football/players/30497.png,Brazil,6
22224,Gabriel Magalhães,28.0,3.0,Defender,https://media.api-sports.io/football/players/22224.png,Brazil,6
30424,Ibañez,27.0,24.0,Defender,https://media.api-sports.io/football/players/30424.png,Brazil,6
10124,Léo Pereira,29.0,15.0,Defender,https://media.api-sports.io/football/players/10124.png,Brazil,6
257,Marquinhos,31.0,4.0,Defender,https://media.api-sports.io/football/players/257.png,Brazil,6
24866,Douglas Santos,31.0,16.0,Defender,https://media.api-sports.io/football/players/24866.png,Brazil,6
349001,Wesley,22.0,2.0,Defender,https://media.api-sports.io/football/players/349001.png,Brazil,6
618,Danilo,34.0,13.0,Defender,https://media.api-sports.io/football/players/618.png,Brazil,6
10135,Bruno Guimarães,28.0,8.0,Midfielder,https://media.api-sports.io/football/players/10135.png,Brazil,6
747,Casemiro,33.0,5.0,Midfielder,https://media.api-sports.io/football/players/747.png,Brazil,6
299,Fabinho,32.0,17.0,Midfielder,https://media.api-sports.io/football/players/299.png,Brazil,6
1646,Lucas Paquetá,28.0,20.0,Midfielder,https://media.api-sports.io/football/players/1646.png,Brazil,6
275170,Danilo Santos,24.0,18.0,Midfielder,https://media.api-sports.io/football/players/275170.png,Brazil,6
1165,Matheus Cunha,26.0,9.0,Attacker,https://media.api-sports.io/football/players/1165.png,Brazil,6
377122,Endrick,19.0,19.0,Attacker,https://media.api-sports.io/football/players/377122.png,Brazil,6
265785,Luiz Henrique,24.0,21.0,Midfielder,https://media.api-sports.io/football/players/265785.png,Brazil,6
127769,Gabriel Martinelli,24.0,22.0,Attacker,https://media.api-sports.io/football/players/127769.png,Brazil,6
276,Neymar,33.0,10.0,Attacker,https://media.api-sports.io/football/players/276.png,Brazil,6
1496,Raphinha,29.0,11.0,Midfielder,https://media.api-sports.io/football/players/1496.png,Brazil,6
407806,Rayan,19.0,26.0,Attacker,https://media.api-sports.io/football/players/407806.png,Brazil,6
196156,Thiago,24.0,25.0,Attacker,https://media.api-sports.io/football/players/196156.png,Brazil,6
762,Vinícius Júnior,25.0,7.0,Midfielder,https://media.api-sports.io/football/players/762.png,Brazil,6
26232,M. Flekken,32.0,23.0,Goalkeeper,https://media.api-sports.io/football/players/26232.png,Netherlands,1118
194536,R. Roefs,22.0,13.0,Goalkeeper,https://media.api-sports.io/football/players/194536.png,Netherlands,1118
129058,B. Verbruggen,23.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/129058.png,Netherlands,1118
18861,N. Aké,30.0,5.0,Defender,https://media.api-sports.io/football/players/18861.png,Netherlands,1118
226,D. Dumfries,29.0,22.0,Defender,https://media.api-sports.io/football/players/226.png,Netherlands,1118
341642,J. Hato,19.0,25.0,Defender,https://media.api-sports.io/football/players/341642.png,Netherlands,1118
38746,J. Timber,24.0,2.0,Defender,https://media.api-sports.io/football/players/38746.png,Netherlands,1118
290,V. van Dijk,34.0,4.0,Defender,https://media.api-sports.io/football/players/290.png,Netherlands,1118
38695,J. van Hecke,25.0,6.0,Defender,https://media.api-sports.io/football/players/38695.png,Netherlands,1118
152849,M. van de Ven,24.0,15.0,Defender,https://media.api-sports.io/football/players/152849.png,Netherlands,1118
92993,M. Wieffer,26.0,12.0,Defender,https://media.api-sports.io/football/players/92993.png,Netherlands,1118
542,R. Gravenberch,23.0,8.0,Midfielder,https://media.api-sports.io/football/players/542.png,Netherlands,1118
36899,T. Koopmeiners,27.0,20.0,Midfielder,https://media.api-sports.io/football/players/36899.png,Netherlands,1118
36902,T. Reijnders,27.0,14.0,Midfielder,https://media.api-sports.io/football/players/36902.png,Netherlands,1118
36905,G. Til,28.0,16.0,Midfielder,https://media.api-sports.io/football/players/36905.png,Netherlands,1118
38747,Q. Timber,24.0,26.0,Midfielder,https://media.api-sports.io/football/players/38747.png,Netherlands,1118
538,F. de Jong,28.0,21.0,Midfielder,https://media.api-sports.io/football/players/538.png,Netherlands,1118
30432,M. de Roon,34.0,3.0,Midfielder,https://media.api-sports.io/football/players/30432.png,Netherlands,1118
792,J. Kluivert,26.0,7.0,Attacker,https://media.api-sports.io/football/players/792.png,Netherlands,1118
38750,B. Brobbey,23.0,19.0,Attacker,https://media.api-sports.io/football/players/38750.png,Netherlands,1118
667,M. Depay,31.0,10.0,Attacker,https://media.api-sports.io/football/players/667.png,Netherlands,1118
247,C. Gakpo,26.0,11.0,Attacker,https://media.api-sports.io/football/players/247.png,Netherlands,1118
544,N. Lang,26.0,17.0,Attacker,https://media.api-sports.io/football/players/544.png,Netherlands,1118
249,D. Malen,26.0,18.0,Attacker,https://media.api-sports.io/football/players/249.png,Netherlands,1118
37724,C. Summerville,24.0,24.0,Attacker,https://media.api-sports.io/football/players/37724.png,Netherlands,1118
25416,W. Weghorst,33.0,9.0,Attacker,https://media.api-sports.io/football/players/25416.png,Netherlands,1118
702,O. Baumann,35.0,12.0,Goalkeeper,https://media.api-sports.io/football/players/702.png,Germany,25
497,M. Neuer,39.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/497.png,Germany,25
399,A. Nübel,29.0,21.0,Goalkeeper,https://media.api-sports.io/football/players/399.png,Germany,25
25368,W. Anton,29.0,3.0,Defender,https://media.api-sports.io/football/players/25368.png,Germany,25
280074,N. Brown,22.0,18.0,Defender,https://media.api-sports.io/football/players/280074.png,Germany,25
25158,D. Raum,27.0,22.0,Defender,https://media.api-sports.io/football/players/25158.png,Germany,25
2285,A. Rüdiger,32.0,2.0,Defender,https://media.api-sports.io/football/players/2285.png,Germany,25
26243,N. Schlotterbeck,26.0,15.0,Defender,https://media.api-sports.io/football/players/26243.png,Germany,25
972,J. Tah,29.0,4.0,Defender,https://media.api-sports.io/football/players/972.png,Germany,25
163189,M. Thiaw,24.0,24.0,Defender,https://media.api-sports.io/football/players/163189.png,Germany,25
502,J. Kimmich,30.0,6.0,Defender,https://media.api-sports.io/football/players/502.png,Germany,25
714,N. Amiri,29.0,20.0,Midfielder,https://media.api-sports.io/football/players/714.png,Germany,25
511,L. Goretzka,30.0,8.0,Midfielder,https://media.api-sports.io/football/players/511.png,Germany,25
18970,P. Groß,34.0,13.0,Midfielder,https://media.api-sports.io/football/players/18970.png,Germany,25
494131,L. Karl,17.0,25.0,Midfielder,https://media.api-sports.io/football/players/494131.png,Germany,25
128533,J. Leweling,24.0,9.0,Attacker,https://media.api-sports.io/football/players/128533.png,Germany,25
181812,J. Musiala,22.0,10.0,Midfielder,https://media.api-sports.io/football/players/181812.png,Germany,25
637,F. Nmecha,25.0,23.0,Midfielder,https://media.api-sports.io/football/players/637.png,Germany,25
328033,A. Pavlovic,21.0,5.0,Midfielder,https://media.api-sports.io/football/players/328033.png,Germany,25
644,L. Sané,30.0,19.0,Midfielder,https://media.api-sports.io/football/players/644.png,Germany,25
137210,A. Stiller,24.0,16.0,Midfielder,https://media.api-sports.io/football/players/137210.png,Germany,25
203224,F. Wirtz,22.0,17.0,Midfielder,https://media.api-sports.io/football/players/203224.png,Germany,25
978,K. Havertz,26.0,7.0,Attacker,https://media.api-sports.io/football/players/978.png,Germany,25
158644,M. Beier,23.0,14.0,Attacker,https://media.api-sports.io/football/players/158644.png,Germany,25
26475,D. Undav,29.0,26.0,Attacker,https://media.api-sports.io/football/players/26475.png,Germany,25
158054,N. Woltemade,23.0,11.0,Attacker,https://media.api-sports.io/football/players/158054.png,Germany,25
119853,M. Diaw,32.0,23.0,Goalkeeper,https://media.api-sports.io/football/players/119853.png,Senegal,13
20566,Y. Diouf,26.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/20566.png,Senegal,13
2986,É. Mendy,33.0,16.0,Goalkeeper,https://media.api-sports.io/football/players/2986.png,Senegal,13
409303,E. Diouf,21.0,25.0,Defender,https://media.api-sports.io/football/players/409303.png,Senegal,13
158121,I. Jakobs,26.0,14.0,Midfielder,https://media.api-sports.io/football/players/158121.png,Senegal,13
318,K. Koulibaly,34.0,3.0,Defender,https://media.api-sports.io/football/players/318.png,Senegal,13
313937,A. Mendy,21.0,24.0,Defender,https://media.api-sports.io/football/players/313937.png,Senegal,13
25916,M. Niakhaté,29.0,19.0,Defender,https://media.api-sports.io/football/players/25916.png,Senegal,13
276184,M. Sarr,20.0,2.0,Defender,https://media.api-sports.io/football/players/276184.png,Senegal,13
8450,A. Seck,33.0,4.0,Defender,https://media.api-sports.io/football/players/8450.png,Senegal,13
81,K. Diatta,26.0,15.0,Defender,https://media.api-sports.io/football/players/81.png,Senegal,13
374058,L. Camara,21.0,8.0,Midfielder,https://media.api-sports.io/football/players/374058.png,Senegal,13
41552,P. Ciss,31.0,6.0,Midfielder,https://media.api-sports.io/football/players/41552.png,Senegal,13
327631,H. Diarra,21.0,21.0,Attacker,https://media.api-sports.io/football/players/327631.png,Senegal,13
2990,I. Gueye,36.0,5.0,Midfielder,https://media.api-sports.io/football/players/2990.png,Senegal,13
20696,P. Gueye,26.0,26.0,Midfielder,https://media.api-sports.io/football/players/20696.png,Senegal,13
630895,Bara Ndiaye,18.0,27.0,Midfielder,https://media.api-sports.io/football/players/630895.png,Senegal,13
237129,P. Sarr,23.0,17.0,Midfielder,https://media.api-sports.io/football/players/237129.png,Senegal,13
400948,Assane Diao,20.0,7.0,Attacker,https://media.api-sports.io/football/players/400948.png,Senegal,13
284072,B. Dieng,25.0,9.0,Attacker,https://media.api-sports.io/football/players/284072.png,Senegal,13
283058,N. Jackson,24.0,11.0,Attacker,https://media.api-sports.io/football/players/283058.png,Senegal,13
304,S. Mané,33.0,10.0,Attacker,https://media.api-sports.io/football/players/304.png,Senegal,13
446249,I. Mbaye,17.0,27.0,Attacker,https://media.api-sports.io/football/players/446249.png,Senegal,13
14379,C. Ndiaye,30.0,12.0,Attacker,https://media.api-sports.io/football/players/14379.png,Senegal,13
18592,I. Ndiaye,25.0,13.0,Midfielder,https://media.api-sports.io/football/players/18592.png,Senegal,13
2218,I. Sarr,27.0,18.0,Attacker,https://media.api-sports.io/football/players/2218.png,Senegal,13
35769,C. Acevedo,29.0,12.0,Goalkeeper,https://media.api-sports.io/football/players/35769.png,Mexico,16
2098,G. Ochoa,40.0,13.0,Goalkeeper,https://media.api-sports.io/football/players/2098.png,Mexico,16
270774,J. Rangel,25.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/270774.png,Mexico,16
2881,J. Gallardo,31.0,23.0,Defender,https://media.api-sports.io/football/players/2881.png,Mexico,16
2873,C. Montes,28.0,3.0,Defender,https://media.api-sports.io/football/players/2873.png,Mexico,16
127227,I. Reyes,25.0,15.0,Defender,https://media.api-sports.io/football/players/127227.png,Mexico,16
2878,J. Sánchez,28.0,2.0,Defender,https://media.api-sports.io/football/players/2878.png,Mexico,16
35544,J. Vásquez,27.0,5.0,Defender,https://media.api-sports.io/football/players/35544.png,Mexico,16
2869,E. Álvarez,28.0,4.0,Midfielder,https://media.api-sports.io/football/players/2869.png,Mexico,16
390002,M. Chávez,21.0,20.0,Defender,https://media.api-sports.io/football/players/390002.png,Mexico,16
313383,O. Vargas,20.0,18.0,Midfielder,https://media.api-sports.io/football/players/313383.png,Mexico,16
35690,L. Chávez,29.0,24.0,Midfielder,https://media.api-sports.io/football/players/35690.png,Mexico,16
750,Álvaro Fidalgo,28.0,8.0,Midfielder,https://media.api-sports.io/football/players/750.png,Mexico,16
212233,B. Gutiérrez,22.0,26.0,Midfielder,https://media.api-sports.io/football/players/212233.png,Mexico,16
266345,É. Lira,25.0,6.0,Midfielder,https://media.api-sports.io/football/players/266345.png,Mexico,16
482605,G. Mora,17.0,19.0,Midfielder,https://media.api-sports.io/football/players/482605.png,Mexico,16
35576,O. Pineda,29.0,17.0,Midfielder,https://media.api-sports.io/football/players/35576.png,Mexico,16
35970,L. Romo,30.0,7.0,Midfielder,https://media.api-sports.io/football/players/35970.png,Mexico,16
2879,R. Alvarado,27.0,25.0,Midfielder,https://media.api-sports.io/football/players/2879.png,Mexico,16
94562,S. Giménez,24.0,11.0,Attacker,https://media.api-sports.io/football/players/94562.png,Mexico,16
291713,A. González,22.0,14.0,Attacker,https://media.api-sports.io/football/players/291713.png,Mexico,16
